Date,Open,High,Low,Close,Adj Close,Volume
2017-03-14,144.149994,145.149994,140.399994,141.399994,139.382782,1654159
2017-03-15,141.649994,141.750000,138.199997,140.250000,138.249207,2062152
2017-03-16,142.000000,142.250000,139.399994,140.250000,138.249207,1401942
2017-03-17,139.000000,139.000000,136.350006,138.600006,136.622742,2436334
2017-03-20,138.250000,138.399994,136.600006,137.149994,135.193420,851858
2017-03-21,138.000000,138.699997,133.500000,134.399994,132.482651,1853013
2017-03-22,133.300003,136.550003,132.649994,136.350006,134.404846,1274602
2017-03-23,136.850006,136.899994,135.000000,136.250000,134.306259,1033466
2017-03-24,136.050003,136.449997,134.649994,135.800003,133.862686,772526
2017-03-27,134.250000,135.000000,132.949997,134.949997,133.024811,995025
2017-03-28,135.850006,137.399994,135.550003,137.250000,135.291992,937205
2017-03-29,137.850006,138.600006,137.000000,137.050003,135.094849,841555
2017-03-30,137.199997,137.199997,135.300003,136.199997,134.256973,842372
2017-03-31,135.800003,137.300003,135.500000,136.600006,134.651276,1078491
2017-04-03,137.100006,137.850006,135.050003,135.699997,133.764114,792174
2017-04-04,135.850006,136.000000,133.449997,134.199997,132.285507,1312852
2017-04-05,134.100006,134.250000,132.750000,133.149994,131.250488,1081007
2017-04-06,132.399994,133.250000,130.199997,133.000000,131.102631,962053
2017-04-07,132.350006,133.699997,131.949997,132.899994,131.004044,857105
2017-04-10,133.550003,133.699997,132.350006,132.899994,131.004044,525705
2017-04-11,132.600006,133.800003,130.449997,131.750000,129.870453,919518
2017-04-12,132.500000,134.399994,131.600006,131.899994,130.018311,882136
2017-04-13,132.000000,132.000000,130.250000,131.149994,129.279007,859216
2017-04-18,131.149994,138.449997,130.500000,136.949997,134.996277,2601641
2017-04-19,138.550003,140.850006,138.000000,139.649994,137.657761,1728231
2017-04-20,139.300003,140.300003,138.300003,139.699997,137.707047,930717
2017-04-21,140.000000,141.350006,139.449997,140.000000,138.002762,1378675
2017-04-24,143.000000,144.100006,142.750000,143.500000,141.452835,1740349
2017-04-25,144.000000,145.949997,143.350006,145.649994,143.572159,1429284
2017-04-26,146.000000,146.699997,144.699997,145.550003,143.473587,1061048
2017-04-27,145.000000,145.550003,144.050003,144.399994,142.339996,855000
2017-04-28,143.500000,146.199997,141.800003,145.550003,143.473587,1182990
2017-05-02,145.550003,146.350006,142.550003,144.399994,142.339996,1287839
2017-05-03,144.750000,145.000000,142.500000,143.250000,141.206406,849789
2017-05-04,144.399994,145.899994,143.300003,143.850006,141.797852,1193902
2017-05-05,143.500000,144.300003,141.600006,144.199997,142.142853,1164430
2017-05-08,145.899994,145.899994,144.000000,145.300003,143.227158,1022179
2017-05-09,146.000000,146.100006,143.800003,144.250000,142.192139,934069
2017-05-10,144.100006,145.800003,143.550003,144.399994,142.339996,1356636
2017-05-11,144.000000,144.699997,142.550003,143.350006,143.350006,1148170
2017-05-12,143.500000,144.649994,142.850006,144.649994,144.649994,982593
2017-05-15,145.000000,145.649994,143.750000,144.350006,144.350006,740709
2017-05-16,143.850006,144.850006,143.350006,143.350006,143.350006,683545
2017-05-17,142.100006,142.449997,140.149994,140.750000,140.750000,1284194
2017-05-18,140.000000,140.600006,137.500000,138.500000,138.500000,1559443
2017-05-19,139.449997,140.399994,138.949997,139.399994,139.399994,916503
2017-05-22,140.000000,140.399994,137.649994,138.449997,138.449997,942786
2017-05-23,138.500000,141.550003,137.649994,138.100006,138.100006,1454704
2017-05-24,138.050003,138.949997,136.649994,138.500000,138.500000,783487
2017-05-25,138.899994,139.800003,137.649994,138.750000,138.750000,671808
2017-05-26,138.250000,138.800003,136.699997,137.949997,137.949997,902632
2017-05-29,138.199997,138.250000,136.899994,137.300003,137.300003,404267
2017-05-30,137.399994,138.050003,136.550003,136.600006,136.600006,778057
2017-05-31,137.000000,137.100006,133.750000,133.750000,133.750000,1405894
2017-06-01,134.199997,136.300003,133.850006,135.750000,135.750000,1039993
2017-06-02,136.600006,139.250000,136.149994,137.550003,137.550003,1350796
2017-06-05,137.550003,137.550003,137.550003,137.550003,137.550003,0
2017-06-06,136.800003,137.149994,134.300003,134.949997,134.949997,1091464
2017-06-07,135.149994,135.300003,132.850006,133.199997,133.199997,1294759
2017-06-08,133.000000,133.199997,131.500000,132.250000,132.250000,1284305
2017-06-09,132.300003,133.750000,131.899994,132.600006,132.600006,981308
2017-06-12,132.600006,135.600006,132.250000,134.850006,134.850006,1640335
2017-06-13,135.100006,136.199997,134.949997,135.250000,135.250000,765695
2017-06-14,135.500000,135.500000,132.300003,132.399994,132.399994,1647486
2017-06-15,132.600006,132.600006,129.750000,131.350006,131.350006,1846860
2017-06-16,132.199997,132.550003,130.350006,131.199997,131.199997,1761910
2017-06-19,132.100006,133.300003,131.199997,131.199997,131.199997,1026211
2017-06-20,132.000000,133.149994,131.500000,131.949997,131.949997,813556
2017-06-21,131.899994,132.399994,130.399994,132.250000,132.250000,757524
2017-06-22,131.850006,134.899994,131.149994,134.649994,134.649994,1076284
2017-06-23,134.850006,136.050003,132.850006,133.649994,133.649994,874211
2017-06-26,135.000000,135.550003,133.699997,134.300003,134.300003,709548
2017-06-27,133.449997,134.699997,132.199997,134.100006,134.100006,824120
2017-06-28,133.350006,135.350006,132.699997,134.350006,134.350006,666867
2017-06-29,135.300003,135.550003,132.250000,133.000000,133.000000,899824
2017-06-30,133.000000,134.699997,132.800003,133.350006,133.350006,956389
2017-07-03,134.449997,136.699997,134.300003,135.800003,135.800003,1045597
2017-07-04,135.300003,137.300003,135.199997,136.199997,136.199997,618703
2017-07-05,136.100006,136.850006,134.600006,135.649994,135.649994,799354
2017-07-06,136.399994,138.949997,136.199997,138.100006,138.100006,1867231
2017-07-07,138.350006,139.100006,137.600006,138.750000,138.750000,896069
2017-07-10,138.899994,139.350006,137.399994,138.649994,138.649994,835096
2017-07-11,139.449997,141.250000,138.899994,140.149994,140.149994,1211541
2017-07-12,140.699997,142.899994,140.199997,142.550003,142.550003,1363074
2017-07-13,142.000000,144.250000,141.750000,143.350006,143.350006,1414285
2017-07-14,143.500000,145.449997,142.949997,145.449997,145.449997,1395155
2017-07-17,145.500000,145.899994,143.550003,144.550003,144.550003,1116164
2017-07-18,143.750000,144.100006,141.199997,142.699997,142.699997,1319561
2017-07-19,143.300003,144.399994,142.149994,143.500000,143.500000,843473
2017-07-20,143.750000,144.800003,141.449997,142.949997,142.949997,1380181
2017-07-21,142.350006,142.699997,135.899994,137.750000,137.750000,3260127
2017-07-24,133.600006,135.850006,132.350006,135.850006,135.850006,2416175
2017-07-25,134.500000,136.649994,132.899994,134.050003,134.050003,1677767
2017-07-26,133.850006,137.449997,133.699997,136.600006,136.600006,1943782
2017-07-27,135.649994,136.149994,132.949997,133.350006,133.350006,1708395
2017-07-28,132.850006,132.899994,130.750000,131.800003,131.800003,1708574
2017-07-31,131.350006,132.050003,129.850006,130.100006,130.100006,1295469
2017-08-01,131.800003,131.899994,130.350006,131.300003,131.300003,1147472
2017-08-02,131.699997,132.449997,130.050003,130.850006,130.850006,1258492
2017-08-03,130.800003,131.250000,129.949997,130.000000,130.000000,981052
2017-08-04,130.199997,130.649994,127.550003,130.000000,130.000000,1717629
2017-08-07,129.199997,130.100006,128.500000,129.250000,129.250000,946920
2017-08-08,129.000000,130.350006,128.550003,129.399994,129.399994,781351
2017-08-09,128.550003,128.949997,127.349998,128.000000,128.000000,1084409
2017-08-10,127.699997,127.750000,126.250000,127.150002,127.150002,1069438
2017-08-11,126.550003,127.800003,126.349998,127.500000,127.500000,917462
2017-08-14,128.600006,129.350006,128.350006,128.600006,128.600006,908559
2017-08-15,129.300003,130.199997,128.699997,128.850006,128.850006,671966
2017-08-16,129.699997,130.750000,129.550003,129.800003,129.800003,753908
2017-08-17,130.000000,130.199997,128.500000,128.899994,128.899994,742367
2017-08-18,128.000000,128.300003,127.300003,128.000000,128.000000,1036029
2017-08-21,127.699997,128.149994,125.750000,126.750000,126.750000,947657
2017-08-22,127.099998,127.750000,126.199997,127.300003,127.300003,745118
2017-08-23,127.449997,127.550003,126.050003,126.599998,126.599998,667190
2017-08-24,126.900002,128.649994,126.250000,127.599998,127.599998,1023856
2017-08-25,127.699997,128.699997,126.900002,127.349998,127.349998,749252
2017-08-28,127.000000,128.149994,126.599998,127.400002,127.400002,508439
2017-08-29,126.699997,127.000000,124.750000,126.500000,126.500000,1190567
2017-08-30,127.300003,127.400002,125.900002,125.900002,125.900002,640635
2017-08-31,126.150002,126.650002,125.000000,125.349998,125.349998,1075536
2017-09-01,127.349998,127.849998,126.050003,126.500000,126.500000,1110878
2017-09-04,125.750000,127.400002,125.650002,126.750000,126.750000,645570
2017-09-05,127.000000,130.149994,126.800003,129.100006,129.100006,1262268
2017-09-06,128.600006,132.449997,128.300003,131.199997,131.199997,1498760
2017-09-07,132.500000,133.250000,131.350006,131.649994,131.649994,1125100
2017-09-08,131.300003,133.199997,131.300003,132.350006,132.350006,982440
2017-09-11,133.399994,134.050003,132.050003,133.000000,133.000000,1128753
2017-09-12,133.850006,136.149994,132.899994,135.600006,135.600006,1639313
2017-09-13,135.199997,138.800003,135.149994,136.600006,136.600006,1681632
2017-09-14,136.699997,137.850006,136.149994,136.449997,136.449997,1110237
2017-09-15,136.699997,137.050003,135.250000,136.750000,136.750000,2146137
2017-09-18,137.800003,138.949997,137.250000,137.250000,137.250000,1028945
2017-09-19,137.000000,137.850006,136.550003,137.449997,137.449997,867851
2017-09-20,137.050003,137.899994,136.399994,136.699997,136.699997,794113
2017-09-21,136.800003,138.250000,136.800003,137.899994,137.899994,760630
2017-09-22,137.500000,138.750000,137.199997,137.600006,137.600006,850483
2017-09-25,137.050003,138.300003,136.600006,137.800003,137.800003,716384
2017-09-26,137.399994,141.300003,137.399994,141.050003,141.050003,1556927
2017-09-27,141.000000,141.899994,139.850006,140.699997,140.699997,1265300
2017-09-28,140.699997,140.899994,138.350006,138.350006,138.350006,1042394
2017-09-29,138.699997,139.850006,132.850006,138.000000,138.000000,2460583
2017-10-02,138.000000,138.850006,136.300003,137.600006,137.600006,1112030
2017-10-03,137.600006,137.600006,137.600006,137.600006,137.600006,0
2017-10-04,139.500000,141.550003,139.100006,140.750000,140.750000,1667787
2017-10-05,140.300003,142.350006,140.250000,141.699997,141.699997,1174956
2017-10-06,142.250000,143.000000,141.600006,142.800003,142.800003,1024842
2017-10-09,143.000000,144.300003,141.649994,142.199997,142.199997,780510
2017-10-10,141.899994,142.050003,140.300003,141.350006,141.350006,992688
2017-10-11,142.899994,143.100006,142.250000,142.300003,142.300003,889410
2017-10-12,144.050003,144.550003,142.699997,143.699997,143.699997,1606500
2017-10-13,143.750000,144.449997,142.899994,144.149994,144.149994,982899
2017-10-16,144.500000,144.800003,143.750000,143.750000,143.750000,881395
2017-10-17,144.000000,144.149994,142.899994,143.149994,143.149994,860022
2017-10-18,144.199997,144.949997,143.500000,144.649994,144.649994,868657
2017-10-19,144.649994,145.000000,141.949997,143.199997,143.199997,1369139
2017-10-20,143.850006,144.550003,141.350006,141.550003,141.550003,1430467
2017-10-23,142.149994,143.300003,141.399994,142.199997,142.199997,808411
2017-10-24,142.199997,145.550003,141.899994,145.500000,145.500000,1416570
2017-10-25,145.500000,145.699997,143.899994,144.500000,144.500000,1004824
2017-10-26,144.500000,145.750000,143.699997,145.500000,145.500000,1055600
2017-10-27,146.000000,152.000000,145.850006,152.000000,152.000000,3212159
2017-10-30,152.949997,157.250000,152.500000,155.899994,155.899994,2725741
2017-10-31,155.899994,155.899994,155.899994,155.899994,155.899994,0
2017-11-01,157.699997,163.750000,157.649994,163.350006,163.350006,2954200
2017-11-02,162.500000,164.500000,161.850006,163.449997,163.449997,2252911
2017-11-03,164.149994,165.449997,162.500000,162.949997,162.949997,1470943
2017-11-06,162.000000,163.050003,158.399994,162.149994,162.149994,1499328
2017-11-07,162.600006,163.649994,161.899994,161.899994,161.899994,1376407
2017-11-08,161.600006,162.500000,158.149994,158.300003,158.300003,1716034
2017-11-09,158.449997,160.850006,156.649994,157.300003,157.300003,1938302
2017-11-10,158.100006,158.850006,154.850006,156.500000,156.500000,1501326
2017-11-13,157.050003,158.100006,153.649994,156.899994,156.899994,1411558
2017-11-14,157.850006,157.850006,155.000000,155.300003,155.300003,868771
2017-11-15,154.449997,154.699997,152.850006,154.350006,154.350006,1186056
2017-11-16,156.800003,159.649994,156.100006,158.149994,158.149994,1564817
2017-11-17,159.399994,160.750000,158.350006,158.750000,158.750000,1327879
2017-11-20,158.199997,167.350006,157.699997,165.399994,165.399994,3335432
2017-11-21,166.000000,174.050003,165.800003,170.399994,170.399994,3869781
2017-11-22,171.350006,171.649994,167.199997,167.199997,167.199997,1576506
2017-11-23,166.199997,169.100006,165.250000,167.750000,167.750000,929206
2017-11-24,169.000000,171.199997,168.800003,169.449997,169.449997,1329438
2017-11-27,169.199997,170.350006,168.050003,169.399994,169.399994,1094034
2017-11-28,170.000000,171.449997,169.649994,170.899994,170.899994,1028781
2017-11-29,172.550003,176.699997,172.550003,176.699997,176.699997,2536097
2017-11-30,177.000000,179.300003,176.399994,178.100006,178.100006,1891413
2017-12-01,178.250000,178.250000,172.800003,173.350006,173.350006,2322953
2017-12-04,176.100006,176.350006,172.300003,173.350006,173.350006,1286326
