Date,Open,High,Low,Close,Adj Close,Volume
2017-02-22,88.419998,89.239998,88.209999,88.970001,87.799835,2086913
2017-02-23,88.790001,89.029999,88.540001,89.000000,87.829437,1683979
2017-02-24,89.000000,89.150002,87.430000,87.970001,86.812988,2269939
2017-02-27,88.339996,88.440002,87.570000,87.760002,86.605751,1352713
2017-02-28,88.059998,88.169998,87.320000,87.949997,86.793243,1450047
2017-03-01,88.620003,89.489998,88.339996,89.370003,88.194572,2297321
2017-03-02,89.279999,89.589996,88.959999,89.440002,88.263657,2023432
2017-03-03,89.760002,89.830002,88.930000,89.279999,88.105759,1787365
2017-03-06,88.860001,89.110001,88.370003,88.940002,87.770233,1323498
2017-03-07,88.910004,89.400002,88.739998,89.160004,87.987343,1738492
2017-03-08,88.620003,89.650002,88.410004,89.529999,88.352470,1978133
2017-03-09,89.160004,89.800003,88.830002,89.500000,88.322861,1744405
2017-03-10,89.809998,89.919998,88.849998,89.029999,87.859047,2191734
2017-03-13,88.930000,89.239998,88.809998,89.160004,87.987343,1369409
2017-03-14,88.959999,89.580002,88.839996,89.360001,88.184708,1920535
2017-03-15,89.250000,89.730003,89.050003,89.730003,88.549843,1530074
2017-03-16,90.500000,91.300003,90.290001,90.650002,89.457741,2663513
2017-03-17,90.500000,90.949997,90.000000,90.949997,89.753792,6288779
2017-03-20,90.779999,91.269997,90.449997,91.070000,89.872215,1779645
2017-03-21,91.690002,91.699997,90.010002,90.260002,89.072868,2013551
2017-03-22,89.500000,90.629997,89.320000,90.500000,89.309708,1889334
2017-03-23,90.500000,91.080002,90.059998,90.949997,89.753792,1828465
2017-03-24,91.029999,91.230003,90.370003,90.800003,89.605766,1426279
2017-03-27,89.199997,89.739998,89.029999,89.400002,88.224182,2362049
2017-03-28,89.959999,90.820000,89.519997,90.610001,89.418266,1754223
2017-03-29,91.000000,91.199997,90.250000,91.089996,89.891945,1520672
2017-03-30,91.360001,91.410004,90.620003,91.389999,90.188004,1331151
2017-03-31,91.440002,92.000000,91.120003,91.980003,90.770248,2883122
2017-04-03,92.489998,92.980003,91.900002,91.910004,90.701172,1934464
2017-04-04,92.010002,92.489998,91.750000,92.269997,91.056427,1759802
2017-04-05,92.220001,92.250000,91.599998,91.709999,90.503799,1784150
2017-04-06,91.239998,91.639999,90.790001,91.430000,90.227478,1776356
2017-04-07,91.120003,91.800003,90.529999,91.790001,90.582748,1661034
2017-04-10,92.269997,92.269997,91.500000,91.760002,90.553139,1099103
2017-04-11,91.440002,91.620003,90.379997,91.019997,89.822868,1641591
2017-04-12,91.300003,91.800003,90.820000,91.489998,90.286690,1818735
2017-04-13,91.519997,91.709999,90.680000,91.099998,89.901817,2229929
2017-04-18,91.099998,91.430000,90.120003,90.360001,89.171555,1787616
2017-04-19,90.519997,90.790001,90.230003,90.660004,89.467613,1416947
2017-04-20,90.480003,91.180000,90.260002,90.400002,89.211029,1566696
2017-04-21,90.620003,91.180000,90.389999,90.919998,89.724182,3389188
2017-04-24,91.910004,92.989998,91.860001,92.989998,91.766960,3468037
2017-04-25,92.900002,94.220001,92.389999,93.129997,91.905121,2361529
2017-04-26,93.529999,93.550003,92.309998,92.449997,91.234062,2315978
2017-04-27,92.080002,92.779999,91.459999,92.349998,91.135376,1882578
2017-04-28,92.029999,92.269997,91.510002,92.070000,90.859062,2482055
2017-05-02,92.070000,92.809998,92.040001,92.800003,91.579460,2073647
2017-05-03,92.690002,92.699997,91.629997,92.480003,91.263672,1705983
2017-05-04,92.750000,93.209999,92.320000,93.209999,91.984070,1840994
2017-05-05,93.050003,94.000000,92.870003,93.839996,92.605782,2007569
2017-05-08,93.699997,94.260002,93.180000,94.220001,92.980789,1798041
2017-05-09,94.279999,95.430000,93.860001,95.199997,93.947891,1851229
2017-05-10,94.730003,95.510002,94.419998,95.040001,93.790001,2291446
2017-05-11,94.449997,94.540001,93.459999,93.980003,93.980003,1795960
2017-05-12,93.910004,94.699997,93.860001,94.660004,94.660004,1693114
2017-05-15,94.860001,94.949997,93.910004,94.209999,94.209999,1233037
2017-05-16,94.260002,94.900002,93.940002,94.220001,94.220001,1498344
2017-05-17,93.750000,94.519997,93.680000,93.949997,93.949997,2261734
2017-05-18,93.750000,94.129997,92.959999,93.750000,93.750000,2457543
2017-05-19,93.639999,94.199997,93.279999,94.099998,94.099998,3092881
2017-05-22,94.019997,94.120003,93.300003,94.000000,94.000000,1665113
2017-05-23,93.790001,94.970001,93.540001,94.680000,94.680000,1435159
2017-05-24,94.739998,95.190002,94.529999,94.930000,94.930000,1448107
2017-05-25,95.239998,95.330002,94.180000,95.040001,95.040001,1209328
2017-05-26,95.080002,95.300003,94.379997,94.820000,94.820000,1359870
2017-05-29,94.889999,95.519997,94.800003,95.220001,95.220001,919317
2017-05-30,95.029999,95.349998,94.550003,95.099998,95.099998,1372501
2017-05-31,95.300003,96.000000,94.879997,95.440002,95.440002,2430412
2017-06-01,95.589996,95.949997,95.099998,95.320000,95.320000,1596601
2017-06-02,96.000000,96.320000,95.680000,96.099998,96.099998,1875186
2017-06-05,96.099998,96.099998,96.099998,96.099998,96.099998,0
2017-06-06,96.339996,96.379997,95.010002,95.650002,95.650002,2122393
2017-06-07,95.510002,95.970001,95.180000,95.260002,95.260002,1696764
2017-06-08,95.440002,95.989998,95.360001,95.809998,95.809998,1335134
2017-06-09,95.870003,96.339996,95.580002,96.000000,96.000000,1540772
2017-06-12,93.739998,94.300003,91.860001,92.559998,92.559998,3619599
2017-06-13,92.750000,94.080002,92.709999,93.589996,93.589996,2019182
2017-06-14,93.760002,95.059998,93.669998,94.250000,94.250000,2510425
2017-06-15,93.940002,94.080002,92.589996,93.260002,93.260002,2538878
2017-06-16,93.019997,94.400002,92.900002,94.400002,94.400002,5850270
2017-06-19,95.000000,95.459999,94.629997,95.459999,95.459999,1608608
2017-06-20,95.750000,95.989998,94.849998,94.849998,94.849998,1506480
2017-06-21,94.690002,95.199997,94.129997,95.199997,95.199997,1578946
2017-06-22,95.529999,96.160004,95.500000,96.010002,96.010002,1901817
2017-06-23,95.440002,96.019997,95.279999,95.930000,95.930000,1650317
2017-06-26,96.250000,96.330002,95.489998,95.690002,95.690002,1430159
2017-06-27,95.800003,95.809998,94.349998,94.349998,94.349998,1936000
2017-06-28,93.599998,94.000000,92.910004,93.500000,93.500000,2450606
2017-06-29,94.010002,94.290001,90.239998,90.889999,90.889999,3220138
2017-06-30,91.050003,92.250000,90.800003,91.449997,91.449997,3186081
2017-07-03,91.779999,91.889999,90.800003,91.180000,91.180000,2086995
2017-07-04,90.680000,91.169998,90.360001,90.730003,90.730003,1499966
2017-07-05,90.519997,91.169998,90.169998,91.000000,91.000000,2096012
2017-07-06,91.400002,91.480003,89.250000,90.099998,90.099998,3139034
2017-07-07,90.250000,90.360001,89.360001,90.360001,90.360001,1836680
2017-07-10,90.940002,91.690002,90.620003,91.309998,91.309998,1672525
2017-07-11,91.430000,91.660004,90.209999,90.330002,90.330002,1998744
2017-07-12,90.300003,91.910004,90.169998,91.580002,91.580002,1925755
2017-07-13,91.669998,92.129997,91.360001,91.360001,91.360001,1886653
2017-07-14,91.220001,91.589996,90.959999,91.339996,91.339996,1638606
2017-07-17,91.739998,91.970001,90.690002,90.989998,90.989998,1239308
2017-07-18,91.070000,91.199997,89.589996,89.830002,89.830002,2017515
2017-07-19,90.440002,91.830002,90.180000,91.330002,91.330002,2503997
2017-07-20,91.400002,91.480003,90.120003,91.110001,91.110001,2880530
2017-07-21,90.400002,90.930000,88.580002,88.879997,88.879997,4464897
2017-07-24,89.290001,89.599998,88.480003,88.750000,88.750000,2272154
2017-07-25,88.919998,89.489998,88.529999,89.110001,89.110001,2123892
2017-07-26,89.279999,90.349998,88.959999,90.139999,90.139999,2398027
2017-07-27,90.000000,91.070000,89.699997,90.800003,90.800003,2491289
2017-07-28,89.430000,90.669998,89.050003,90.300003,90.300003,2946277
2017-07-31,90.070000,90.500000,89.449997,89.680000,89.680000,2369760
2017-08-01,90.160004,90.849998,88.970001,90.540001,90.540001,2118605
2017-08-02,90.629997,90.660004,89.250000,89.629997,89.629997,1993657
2017-08-03,89.330002,90.639999,89.169998,90.550003,90.550003,2166248
2017-08-04,90.260002,91.650002,90.150002,91.440002,91.440002,2066141
2017-08-07,91.459999,91.510002,90.360001,90.660004,90.660004,1618196
2017-08-08,90.220001,91.199997,90.180000,90.820000,90.820000,1747540
2017-08-09,90.080002,90.379997,89.349998,89.930000,89.930000,2100884
2017-08-10,90.000000,90.089996,88.769997,88.989998,88.989998,2104156
2017-08-11,88.430000,88.669998,87.940002,88.430000,88.430000,2185600
2017-08-14,88.790001,90.120003,88.720001,89.839996,89.839996,1708144
2017-08-15,89.989998,90.339996,89.669998,90.000000,90.000000,1001236
2017-08-16,90.570000,90.930000,90.309998,90.349998,90.349998,1470281
2017-08-17,89.959999,90.400002,89.610001,89.870003,89.870003,1610609
2017-08-18,89.129997,89.449997,88.800003,89.239998,89.239998,2472903
2017-08-21,88.769997,89.190002,88.440002,88.669998,88.669998,1385377
2017-08-22,89.250000,89.860001,89.070000,89.589996,89.589996,1640149
2017-08-23,89.589996,89.809998,89.169998,89.279999,89.279999,1249126
2017-08-24,89.660004,89.709999,88.540001,88.580002,88.580002,1506710
2017-08-25,88.629997,89.070000,88.349998,88.349998,88.349998,1208367
2017-08-28,87.599998,88.610001,86.900002,87.849998,87.849998,1568953
2017-08-29,87.139999,87.550003,86.239998,87.139999,87.139999,2343039
2017-08-30,87.559998,87.760002,87.180000,87.529999,87.529999,1302212
2017-08-31,88.220001,88.599998,87.730003,88.099998,88.099998,1939933
2017-09-01,88.360001,89.010002,88.120003,88.599998,88.599998,1890956
2017-09-04,88.000000,88.370003,87.760002,87.879997,87.879997,924496
2017-09-05,88.050003,88.699997,87.680000,88.209999,88.209999,1542382
2017-09-06,87.660004,88.900002,87.269997,88.650002,88.650002,1899065
2017-09-07,89.209999,90.209999,89.050003,90.110001,90.110001,2271393
2017-09-08,89.919998,90.639999,89.510002,90.540001,90.540001,1487631
2017-09-11,91.110001,91.830002,91.089996,91.779999,91.779999,1911523
2017-09-12,92.089996,92.290001,91.769997,91.849998,91.849998,1749346
2017-09-13,91.500000,92.279999,91.320000,92.279999,92.279999,1875512
2017-09-14,91.879997,92.239998,91.330002,91.930000,91.930000,2152609
2017-09-15,91.519997,92.239998,91.349998,92.010002,92.010002,7224626
2017-09-18,92.500000,92.709999,91.860001,92.110001,92.110001,1258915
2017-09-19,92.169998,92.459999,91.830002,91.900002,91.900002,1335493
2017-09-20,91.629997,92.010002,91.389999,91.839996,91.839996,1167514
2017-09-21,92.110001,92.169998,91.480003,91.739998,91.739998,1270263
2017-09-22,91.769997,92.449997,91.699997,92.089996,92.089996,1389178
2017-09-25,91.800003,92.480003,91.709999,91.879997,91.879997,1187213
2017-09-26,91.510002,91.989998,91.220001,91.419998,91.419998,1439834
2017-09-27,91.500000,91.980003,91.459999,91.660004,91.660004,1351146
2017-09-28,91.709999,92.209999,91.690002,92.180000,92.180000,1241513
2017-09-29,92.180000,92.690002,91.959999,92.690002,92.690002,2618209
2017-10-02,93.000000,94.099998,92.919998,94.080002,94.080002,1780673
2017-10-03,94.080002,94.080002,94.080002,94.080002,94.080002,0
2017-10-04,94.250000,94.320000,93.440002,93.790001,93.790001,1898469
2017-10-05,93.669998,94.370003,93.650002,94.330002,94.330002,1338338
2017-10-06,94.540001,94.580002,93.809998,94.300003,94.300003,1441473
2017-10-09,94.500000,95.449997,94.449997,95.449997,95.449997,1537118
2017-10-10,95.400002,95.940002,94.720001,95.029999,95.029999,1385754
2017-10-11,95.070000,95.089996,94.529999,94.820000,94.820000,1233059
2017-10-12,95.019997,95.370003,94.410004,95.180000,95.180000,1423823
2017-10-13,95.190002,95.470001,94.709999,95.120003,95.120003,1203418
2017-10-16,95.300003,95.339996,94.510002,94.629997,94.629997,1142648
2017-10-17,94.510002,94.849998,94.209999,94.519997,94.519997,1366631
2017-10-18,94.949997,95.830002,94.440002,95.010002,95.010002,1625481
2017-10-19,92.910004,95.839996,92.269997,95.599998,95.599998,4625999
2017-10-20,96.139999,96.489998,94.739998,95.220001,95.220001,3023873
2017-10-23,95.250000,96.260002,94.980003,95.989998,95.989998,1630849
2017-10-24,95.800003,96.180000,94.830002,95.330002,95.330002,2030428
2017-10-25,95.099998,96.220001,94.769997,95.489998,95.489998,1801441
2017-10-26,95.500000,97.489998,94.610001,97.260002,97.260002,2773831
2017-10-27,97.870003,98.610001,97.629997,98.320000,98.320000,2482288
2017-10-30,98.129997,98.320000,97.529999,97.660004,97.660004,1525390
2017-10-31,97.660004,97.660004,97.660004,97.660004,97.660004,0
2017-11-01,98.870003,100.699997,98.639999,100.349998,100.349998,2883252
2017-11-02,100.099998,100.449997,98.400002,98.790001,98.790001,3138965
2017-11-03,98.790001,99.129997,98.400002,98.849998,98.849998,2471097
2017-11-06,98.970001,99.739998,98.919998,99.550003,99.550003,1429833
2017-11-07,99.400002,99.709999,98.400002,98.489998,98.489998,2188992
2017-11-08,98.900002,99.250000,98.059998,98.500000,98.500000,1929337
2017-11-09,98.739998,99.050003,96.480003,96.779999,96.779999,2461805
2017-11-10,96.779999,97.510002,96.150002,96.260002,96.260002,2050239
2017-11-13,96.309998,96.510002,94.959999,95.959999,95.959999,1652064
2017-11-14,96.470001,96.580002,95.699997,96.070000,96.070000,1688691
2017-11-15,95.430000,96.160004,95.120003,95.959999,95.959999,1801838
2017-11-16,96.199997,96.599998,95.730003,96.339996,96.339996,1413080
2017-11-17,96.589996,97.010002,96.180000,96.510002,96.510002,2285562
2017-11-20,95.769997,97.199997,95.760002,97.000000,97.000000,1402144
2017-11-21,96.839996,98.449997,96.440002,98.250000,98.250000,1750996
2017-11-22,97.930000,97.940002,96.379997,96.570000,96.570000,1711131
2017-11-23,95.839996,96.720001,95.470001,96.720001,96.720001,1255863
2017-11-24,96.820000,97.980003,96.209999,97.250000,97.250000,1274547
2017-11-27,97.169998,97.750000,96.760002,97.019997,97.019997,1383823
2017-11-28,97.239998,97.989998,96.809998,97.129997,97.129997,1390440
2017-11-29,97.870003,97.959999,94.959999,95.339996,95.339996,2331358
2017-11-30,95.339996,96.169998,94.650002,94.650002,94.650002,3631786
2017-12-01,95.089996,95.110001,92.809998,93.169998,93.169998,3130812
2017-12-04,94.269997,95.089996,93.669998,94.349998,94.349998,2131835
